0,167.66756745831208,3.1693079759784615,3.4236790002785096,41.70733311720412,0.8320370370370375,3.4,3.3444444444444446,10.0,1.2869852418881904,2.65329983228432
1,455.61214663426165,13.751165114709556,4.491845828652205,38.02626304673942,0.6575925925925925,2.066666666666667,3.8,10.0,1.2549045753168848,2.65329983228432
2,632.6334265367453,45.645237593585605,8.317937798586847,43.396670838958094,0.7098148148148148,2.066666666666667,3.7666666666666666,10.5,1.314875791392582,2.65329983228432
3,498.94389940723045,104.43137704140639,18.31294708501923,64.16420838908367,0.738037037037037,4.066666666666666,3.922222222222222,10.0,1.2109743737473144,2.65329983228432
4,498.94389940723045,221.78664796525612,33.71283665727022,64.16420838908367,0.547037037037037,1.8833333333333333,3.1777777777777776,6.0,0.9749525271621127,1.8547236990991407
5,781.2249220807485,363.7566308540461,39.19105507744605,64.16420838908368,0.587037037037037,1.4,2.311111111111111,6.0,0.9403854860748763,1.8547236990991407
6,880.1450150838771,412.0211995379279,41.30458102611995,64.16420838908367,0.4968518518518517,1.3666666666666667,2.3333333333333335,6.0,0.940146378792905,2.154065922853802
7,880.1450150838771,453.7292266578249,43.664876513899536,64.16420838908368,0.49248148148148146,1.7,2.511111111111111,6.0,0.8883137508844278,1.8547236990991407
8,880.1450150838771,504.2683540865709,46.31230116319109,64.16420838908368,0.45833333333333315,1.3,2.4444444444444446,6.0,0.8421502499149958,1.8547236990991407
9,880.1450150838771,604.2641002972996,50.309015144146706,64.16420838908368,0.3412962962962963,1.3666666666666667,2.6333333333333333,6.0,0.9269507710677067,1.8547236990991407
10,880.1450150838771,623.4002841724293,51.546805319700496,64.16420838908368,0.3053703703703704,1.3666666666666667,2.5555555555555554,6.0,0.8996221003024167,1.8547236990991407
11,1015.7049710990196,621.8598966148028,50.801483298144255,64.16420838908367,0.30574074074074076,1.3666666666666667,2.7111111111111112,7.0,0.9028091721613294,1.8547236990991407
12,1015.7049710990196,632.1913569597344,52.977376942611066,64.16420838908367,0.31166666666666665,1.35,2.9,7.5,0.8682984743485911,1.8547236990991407
13,781.2249220807485,714.8438704714065,55.37249914440936,60.78148064151279,0.20703703703703702,0.8,2.6,5.0,0.8172504422076354,1.3564659966250538
14,781.2249220807485,753.8907316514341,57.21066816255892,60.78148064151279,0.17703703703703708,0.65,2.6444444444444444,3.0,0.7931088433012582,0.8
15,781.2249220807485,700.3955861063793,53.90544310219481,60.78148064151279,0.1566666666666667,0.2,2.9444444444444446,7.0,0.8048845311715233,1.019803902718557
16,781.2249220807485,734.190617495663,57.12499682153167,64.16420838908368,0.1755555555555556,0.95,2.888888888888889,7.0,0.7999999999999997,0.8
17,781.2249220807485,734.2130005761343,57.887304569680055,60.78148064151279,0.21333333333333332,0.95,2.8,4.0,0.7999999999999997,0.8
18,781.2249220807485,650.9214098622208,52.759625001155996,60.78148064151279,0.23000000000000004,1.2,2.888888888888889,7.0,0.8690115822280098,1.8547236990991407
19,864.6304998002296,749.0988971436312,57.099785049778944,60.781480641512815,0.21407407407407406,1.2,2.6444444444444444,3.0,0.804884531171523,1.019803902718557
20,928.9521292215994,702.3790275686987,54.53879406939577,73.09683007461797,0.17222222222222225,0.95,2.7888888888888888,7.0,0.8172504422076354,1.3564659966250536
21,1015.7049710990196,729.6923660376931,55.359755017295065,73.09683007461797,0.15129629629629632,0.95,2.7222222222222223,4.5,0.8165471477256836,1.8547236990991407
22,1015.7049710990196,763.219692523381,57.06738810236017,73.09683007461797,0.207037037037037,0.95,2.6555555555555554,4.5,0.772435373205034,0.8
23,1015.7049710990196,739.9740320497773,56.42400346447551,73.09683007461797,0.22814814814814816,0.95,2.8333333333333335,6.5,0.7822044355480812,1.019803902718557
24,1015.7049710990196,733.2003611346723,56.62802709336069,73.09683007461797,0.3025925925925926,1.8166666666666664,2.7888888888888888,4.5,0.7738968764879691,1.3564659966250536
25,1021.8473421437593,739.1323746157011,58.08327297484655,73.09683007461801,0.23222222222222225,1.0,3.011111111111111,6.5,0.7799078597325523,1.3564659966250536
26,1021.8473421437593,776.354921368624,60.01805716658955,73.09683007461801,0.18296296296296294,1.0,3.088888888888889,6.0,0.7930999499641879,1.2000000000000002
27,1021.8473421437593,734.010908173436,57.687794118413876,73.09683007461797,0.16814814814814816,0.95,3.2666666666666666,7.0,0.8432767019880558,1.8547236990991407
28,4033.6079295148397,877.6096123950641,61.445229808035606,73.09683007461797,0.24148148148148152,0.95,2.8444444444444446,6.0,0.7586530598075513,0.8
29,4033.6079295148397,1024.584345404894,64.97102943478019,77.07885041386844,0.2722222222222222,1.2,3.2444444444444445,7.0,0.775903502015187,1.3564659966250538
30,4062.4270457495213,1646.6649602923155,66.76007944303021,73.09683007461801,0.24814814814814815,1.0,2.6222222222222222,4.5,0.7869758954035002,1.8547236990991407
31,4062.4270457495213,2534.0209421879777,66.46308638076718,73.09683007461801,0.2574074074074075,0.95,1.511111111111111,4.5,0.8180086510086185,1.8547236990991407
32,4062.4270457495213,3345.3885942382854,68.04865026254589,73.09683007461801,0.3722222222222221,0.95,0.3888888888888889,4.5,0.7526331832258973,1.019803902718557
33,4062.4270457495213,3591.597547715173,70.57066436785564,77.07885041386844,0.34555555555555556,0.6833333333333333,0.34444444444444444,4.5,0.7833759885427055,1.3564659966250538
34,4062.4270457495213,3778.871289141547,69.96559939906507,73.09683007461801,0.33185185185185184,0.35,0.26666666666666666,4.5,0.7456289552110515,1.8547236990991407
35,4062.4270457495213,3804.0240854140748,71.11448413113575,77.07885041386847,0.33629629629629626,0.45,0.23333333333333334,4.5,0.7221906507866264,1.019803902718557
36,4062.4270457495213,3719.0431403791163,70.76685692346337,77.07885041386844,0.34259259259259256,0.5333333333333333,0.28888888888888886,4.0,0.70352380621762,0.8
37,4062.4270457495213,3934.3068205136733,72.86023120363512,77.07885041386844,0.34081481481481485,0.5333333333333333,0.08888888888888889,4.0,0.7407444240395283,1.8547236990991407
38,4062.4270457495213,3613.0585469816747,68.50086178364118,73.09683007461801,0.34111111111111114,0.7833333333333333,0.12222222222222222,4.0,0.7988646545898693,1.019803902718557
39,4062.4270457495213,3636.9994067567386,69.20980369821496,73.09683007461801,0.36896296296296294,1.2666666666666668,0.07777777777777778,2.0,0.8076493654997242,1.8547236990991407
40,4062.4270457495213,3698.169062581384,70.596274249508,77.07885041386844,0.3470370370370371,0.8,0.16666666666666666,4.0,0.7793176365667049,1.2000000000000002
41,4062.4270457495213,3713.9215455608332,70.54881160542261,73.09683007461801,0.34711111111111115,0.65,0.13333333333333333,4.0,0.8076404721626539,1.8547236990991407
42,4033.6079295148397,3711.7677195063548,71.21311918681909,77.07885041386844,0.3415555555555556,0.6833333333333333,0.23333333333333334,4.5,0.8455732778035843,1.8547236990991407
43,4033.6079295148397,3684.9290487267303,68.63378661617884,73.09683007461797,0.3251851851851852,0.4,0.24444444444444444,5.5,0.8358042154605373,1.8547236990991407
44,4033.6079295148397,3400.9774571605135,67.01380652773175,73.09683007461797,0.3644444444444444,0.95,0.32222222222222224,4.0,0.8641270510564861,1.8547236990991407
